ticket_id,created_date,resolved_date,category,priority,sla_target_hours,first_response_hours,resolution_time_hours,sla_breached,status,assigned_team,agent_name,location,channel,customer_satisfaction
INC100933,2025-03-30 23:14:01,2025-03-31 08:17:01,Printer,High,8,1.24,9.05,True,Reopened,Security Team,C. Novak,Branch - London,Self-Service Portal,
INC100790,2025-03-31 00:01:24,2025-04-01 11:43:24,Printer,Low,48,23.91,35.7,False,Closed,App Support,F. Torres,HQ - Dubai,Email,5
INC101442,2025-03-31 04:18:12,2025-03-31 13:02:00,Software,Low,48,2.66,8.73,False,Closed,Security Team,F. Torres,HQ - Dubai,Chat,5
INC100668,2025-03-31 04:39:18,2025-04-06 08:12:18,Hardware,Low,48,21.77,147.55,True,Resolved,Desktop Support,B. Silva,Branch - Singapore,Chat,3
INC101473,2025-03-31 10:21:30,2025-03-31 18:17:18,Email,Medium,24,7.93,7.93,False,Closed,Network Ops,L. Fernandes,Branch - New York,Email,4
INC101858,2025-03-31 12:08:28,2025-04-01 23:28:52,Security Incident,Low,48,17.84,35.34,False,Resolved,Network Ops,E. Zhou,Branch - Singapore,Phone,3
INC100278,2025-03-31 12:21:42,,Application Support,Low,48,16.37,28.16,False,Reopened,App Support,A. Khan,HQ - Dubai,Email,
INC100422,2025-03-31 14:02:21,2025-03-31 23:50:57,Software,Low,48,9.81,9.81,False,Resolved,Service Desk L1,J. Kim,Branch - New York,Phone,5
INC101126,2025-03-31 18:46:42,2025-04-01 08:01:06,Email,Low,48,1.6,13.24,False,Reopened,App Support,F. Torres,Branch - Singapore,Phone,
INC102529,2025-04-01 00:45:48,2025-04-02 10:08:36,Printer,Medium,24,8.54,33.38,True,Resolved,Security Team,J. Kim,Branch - London,Self-Service Portal,4
INC101334,2025-04-01 05:38:44,2025-04-01 06:51:56,Network,Critical,4,1.22,1.22,False,Resolved,Service Desk L1,D. Ahmed,Remote,Walk-in,5
INC101384,2025-04-01 11:28:24,2025-04-02 13:06:48,Hardware,Medium,24,2.81,25.64,True,Resolved,App Support,C. Novak,Branch - New York,Phone,3
INC100857,2025-04-01 14:18:14,2025-04-03 08:16:26,Email,Low,48,9.73,41.97,False,Closed,Desktop Support,H. Osei,Remote,Phone,3
INC100940,2025-04-02 06:07:59,2025-04-02 08:24:47,Hardware,Critical,4,1.2,2.28,False,Resolved,Security Team,A. Khan,Branch - London,Self-Service Portal,3
INC100182,2025-04-02 07:02:19,2025-04-02 12:04:07,Email,High,8,2.11,5.03,False,Resolved,Network Ops,L. Fernandes,HQ - Dubai,Self-Service Portal,5
INC101135,2025-04-02 11:34:29,2025-04-03 09:07:29,Application Support,Medium,24,4.42,21.55,False,Resolved,Desktop Support,A. Khan,Remote,Self-Service Portal,5
INC101412,2025-04-02 11:57:57,,Security Incident,Low,48,18.96,53.21,True,Reopened,App Support,D. Ahmed,Remote,Walk-in,
INC102867,2025-04-02 13:08:19,2025-04-02 23:52:43,Email,Critical,4,1.17,10.74,True,Resolved,App Support,B. Silva,HQ - Dubai,Email,5
INC102539,2025-04-02 17:00:41,,Application Support,Medium,24,7.25,13.59,False,Reopened,Systems Admin,K. Meyer,Branch - Singapore,Self-Service Portal,
INC100582,2025-04-03 05:16:41,2025-04-04 05:52:05,Application Support,Medium,24,10.82,24.59,True,Reopened,Desktop Support,G. Petrov,Branch - New York,Walk-in,
INC100189,2025-04-03 06:16:19,2025-04-03 10:45:43,Printer,Medium,24,4.49,4.49,False,Resolved,App Support,F. Torres,Remote,Walk-in,5
INC102495,2025-04-03 07:06:51,2025-04-03 20:20:03,Hardware,Low,48,10.22,13.22,False,Resolved,Security Team,J. Kim,HQ - Dubai,Email,3
INC100394,2025-04-03 09:37:21,2025-04-03 12:25:21,Application Support,Critical,4,0.48,2.8,False,Resolved,Service Desk L1,G. Petrov,Branch - New York,Chat,5
INC102940,2025-04-03 09:43:43,2025-04-05 13:58:07,Network,Low,48,21.25,52.24,True,Closed,Service Desk L1,J. Kim,HQ - Dubai,Email,3
INC101688,2025-04-03 10:13:40,2025-04-03 14:40:04,Access Management,High,8,0.45,4.44,False,Closed,Desktop Support,A. Khan,HQ - Dubai,Phone,4
INC100157,2025-04-03 10:53:24,2025-04-03 17:51:36,Software,Medium,24,6.97,6.97,False,Closed,Security Team,H. Osei,Branch - New York,Self-Service Portal,4
INC101108,2025-04-03 14:38:02,,Hardware,High,8,2.69,2.69,False,Reopened,Security Team,H. Osei,Branch - London,Phone,
INC102949,2025-04-03 14:56:59,,Email,High,8,0.45,8.55,True,Reopened,Systems Admin,K. Meyer,HQ - Dubai,Email,
INC102391,2025-04-03 21:16:47,2025-04-05 18:15:35,Software,Low,48,7.98,44.98,False,Resolved,Systems Admin,F. Torres,Remote,Self-Service Portal,5
INC102413,2025-04-03 23:39:11,2025-04-05 05:03:47,Software,Low,48,8.1,29.41,False,Resolved,Systems Admin,L. Fernandes,HQ - Dubai,Self-Service Portal,3
INC101302,2025-04-04 01:36:19,2025-04-05 02:23:43,Access Management,Low,48,14.69,24.79,False,Resolved,Systems Admin,C. Novak,HQ - Dubai,Walk-in,5
INC101894,2025-04-04 03:20:52,2025-04-04 09:03:28,Access Management,Medium,24,1.46,5.71,False,Resolved,Systems Admin,J. Kim,Branch - New York,Phone,4
INC101356,2025-04-04 07:07:13,2025-04-04 09:19:49,Application Support,High,8,2.21,2.21,False,Resolved,Desktop Support,G. Petrov,HQ - Dubai,Phone,5
INC102239,2025-04-04 09:06:27,2025-04-06 13:58:03,Access Management,Medium,24,5.23,52.86,True,Reopened,Service Desk L1,F. Torres,HQ - Dubai,Phone,
INC101168,2025-04-04 13:18:43,2025-04-05 11:27:43,Application Support,Low,48,12.23,22.15,False,Resolved,Desktop Support,E. Zhou,Remote,Chat,3
INC102530,2025-04-04 17:58:52,,Application Support,High,8,2.19,3.87,False,Reopened,Desktop Support,A. Khan,HQ - Dubai,Phone,
INC102817,2025-04-04 18:11:46,2025-04-05 19:35:10,Software,Low,48,23.53,25.39,False,Closed,Desktop Support,A. Khan,HQ - Dubai,Chat,3
INC102524,2025-04-04 20:41:38,,Application Support,Low,48,2.92,28.26,False,Reopened,Service Desk L1,H. Osei,Remote,Email,
INC102060,2025-04-04 20:45:16,2025-04-05 05:30:16,Network,Medium,24,8.75,8.75,False,Closed,Service Desk L1,J. Kim,HQ - Dubai,Phone,4
INC101338,2025-04-04 21:21:14,2025-04-05 06:00:14,Hardware,Medium,24,6.58,8.65,False,Resolved,Security Team,J. Kim,HQ - Dubai,Email,3
INC102732,2025-04-05 00:02:37,2025-04-05 04:29:01,Printer,High,8,1.26,4.44,False,Closed,Desktop Support,F. Torres,Remote,Chat,4
INC102518,2025-04-05 01:32:05,2025-04-07 14:15:17,Hardware,Low,48,9.86,60.72,True,Resolved,App Support,F. Torres,HQ - Dubai,Phone,3
INC102126,2025-04-05 13:09:44,2025-04-05 21:22:56,Security Incident,Medium,24,5.77,8.22,False,Closed,Systems Admin,E. Zhou,Remote,Email,5
INC101989,2025-04-05 20:36:50,2025-04-06 08:20:38,Email,High,8,1.92,11.73,True,Resolved,Desktop Support,H. Osei,Branch - New York,Email,3
INC102138,2025-04-05 21:01:35,2025-04-06 19:43:35,Software,Low,48,15.98,22.7,False,Resolved,Network Ops,G. Petrov,HQ - Dubai,Phone,3
INC101477,2025-04-05 22:58:18,2025-04-06 07:36:42,Network,High,8,0.27,8.64,True,Closed,Systems Admin,C. Novak,Branch - Singapore,Email,3
INC100585,2025-04-06 02:35:16,2025-04-06 11:23:52,Software,Medium,24,3.47,8.81,False,Closed,App Support,B. Silva,Branch - London,Email,5
INC101115,2025-04-06 07:24:39,2025-04-06 08:04:51,Network,Critical,4,0.67,0.67,False,Closed,Network Ops,H. Osei,HQ - Dubai,Phone,3
INC101013,2025-04-06 11:02:32,2025-04-08 02:54:44,Printer,Low,48,6.22,39.87,False,Reopened,Security Team,A. Khan,HQ - Dubai,Email,
INC100709,2025-04-06 18:00:41,2025-04-07 13:55:17,Software,Low,48,19.91,19.91,False,Resolved,Network Ops,A. Khan,HQ - Dubai,Phone,4
INC102429,2025-04-06 21:22:40,2025-04-09 04:54:28,Application Support,Low,48,21.68,55.53,True,Resolved,App Support,E. Zhou,HQ - Dubai,Phone,3
INC101331,2025-04-06 23:18:43,2025-04-07 01:15:43,Hardware,Critical,4,1.61,1.95,False,Resolved,Security Team,C. Novak,HQ - Dubai,Email,4
INC100219,2025-04-07 03:21:01,2025-04-08 16:41:25,Hardware,Medium,24,4.37,37.34,True,Resolved,Network Ops,L. Fernandes,Remote,Phone,2
INC100839,2025-04-07 05:49:50,2025-04-08 08:17:26,Access Management,Medium,24,7.34,26.46,True,Resolved,Systems Admin,F. Torres,Branch - London,Self-Service Portal,4
INC100250,2025-04-07 08:08:55,2025-04-07 16:20:19,Network,High,8,3.89,8.19,True,Resolved,App Support,E. Zhou,HQ - Dubai,Email,5
INC102135,2025-04-07 12:02:15,2025-04-07 20:59:51,Software,Medium,24,1.64,8.96,False,Resolved,Network Ops,C. Novak,Branch - Singapore,Phone,4
INC101390,2025-04-07 15:47:25,2025-04-08 11:07:13,Access Management,Medium,24,11.48,19.33,False,Resolved,Service Desk L1,E. Zhou,HQ - Dubai,Phone,5
INC101475,2025-04-07 17:39:16,2025-04-08 20:52:28,Network,Medium,24,6.12,27.22,True,Resolved,Service Desk L1,E. Zhou,Remote,Self-Service Portal,4
INC102636,2025-04-07 18:42:15,2025-04-09 10:47:39,Application Support,Low,48,21.32,40.09,False,Closed,Network Ops,D. Ahmed,HQ - Dubai,Chat,4
INC101648,2025-04-07 21:04:22,2025-04-08 12:12:46,Printer,Low,48,14.4,15.14,False,Closed,App Support,D. Ahmed,HQ - Dubai,Chat,3
INC102941,2025-04-07 21:54:56,2025-04-08 08:35:44,Network,Medium,24,10.03,10.68,False,Resolved,App Support,J. Kim,HQ - Dubai,Chat,3
INC101258,2025-04-07 22:35:41,,Security Incident,Critical,4,0.29,0.29,False,Reopened,App Support,F. Torres,Branch - London,Email,
INC102820,2025-04-07 23:35:41,2025-04-08 04:44:41,Hardware,Medium,24,5.15,5.15,False,Resolved,Desktop Support,L. Fernandes,HQ - Dubai,Phone,5
INC101296,2025-04-08 01:29:40,2025-04-08 03:11:40,Security Incident,High,8,1.7,1.7,False,Resolved,Service Desk L1,C. Novak,Remote,Email,4
INC102432,2025-04-08 02:08:32,2025-04-08 21:22:56,Access Management,Medium,24,1.2,19.24,False,Resolved,App Support,B. Silva,Remote,Email,5
INC102423,2025-04-08 08:23:59,2025-04-11 19:43:47,Software,Low,48,6.73,83.33,True,Resolved,Security Team,A. Khan,Remote,Email,3
INC101231,2025-04-08 08:38:03,2025-04-08 15:53:03,Security Incident,Critical,4,0.65,7.25,True,Resolved,Service Desk L1,I. Rossi,Remote,Email,4
INC100852,2025-04-08 09:36:38,2025-04-09 18:52:50,Software,Low,48,5.06,33.27,False,Resolved,Network Ops,J. Kim,Remote,Phone,4
INC102734,2025-04-08 10:07:13,2025-04-08 18:44:25,Software,Medium,24,2.55,8.62,False,Resolved,App Support,E. Zhou,HQ - Dubai,Self-Service Portal,4
INC102462,2025-04-08 11:25:28,2025-04-09 17:12:16,Access Management,Medium,24,8.81,29.78,True,Resolved,Desktop Support,H. Osei,Remote,Email,4
INC102108,2025-04-08 11:48:29,2025-04-09 10:38:17,Email,Low,48,8.89,22.83,False,Reopened,Service Desk L1,J. Kim,HQ - Dubai,Phone,
INC102968,2025-04-08 15:48:32,2025-04-09 08:50:56,Software,Low,48,7.72,17.04,False,Resolved,Network Ops,K. Meyer,Branch - Singapore,Phone,5
INC102441,2025-04-08 16:17:49,2025-04-08 20:37:01,Network,Medium,24,2.92,4.32,False,Reopened,Systems Admin,K. Meyer,HQ - Dubai,Self-Service Portal,
INC100711,2025-04-08 20:29:21,2025-04-09 17:31:09,Hardware,Medium,24,5.49,21.03,False,Closed,Service Desk L1,D. Ahmed,Branch - Singapore,Self-Service Portal,5
INC101487,2025-04-08 23:18:05,2025-04-12 15:12:05,Software,Low,48,5.85,87.9,True,Reopened,Systems Admin,I. Rossi,HQ - Dubai,Email,
INC101230,2025-04-09 00:44:32,2025-04-09 18:21:44,Hardware,Medium,24,8.39,17.62,False,Resolved,Systems Admin,E. Zhou,HQ - Dubai,Email,4
INC101144,2025-04-09 03:41:13,2025-04-11 00:11:49,Email,Low,48,4.39,44.51,False,Resolved,Service Desk L1,L. Fernandes,HQ - Dubai,Phone,4
INC100980,2025-04-09 09:30:24,2025-04-10 12:04:36,Access Management,Medium,24,9.04,26.57,True,Resolved,Systems Admin,A. Khan,Remote,Self-Service Portal,3
INC100463,2025-04-09 10:11:42,2025-04-09 21:54:54,Hardware,High,8,2.63,11.72,True,Resolved,Security Team,A. Khan,Remote,Phone,5
INC100360,2025-04-09 10:53:24,2025-04-09 20:01:12,Security Incident,Low,48,9.13,9.13,False,Resolved,Security Team,E. Zhou,Remote,Chat,4
INC100181,2025-04-09 12:10:17,2025-04-11 09:43:53,Hardware,Low,48,12.21,45.56,False,Resolved,Desktop Support,F. Torres,Remote,Email,4
INC101460,2025-04-09 13:11:56,2025-04-11 11:55:44,Email,Medium,24,0.54,46.73,True,Resolved,App Support,L. Fernandes,Branch - Singapore,Email,4
INC100411,2025-04-09 13:49:59,2025-04-10 15:59:35,Application Support,Low,48,22.2,26.16,False,Closed,Systems Admin,A. Khan,HQ - Dubai,Email,4
INC102243,2025-04-09 16:39:31,2025-04-10 22:44:19,Software,Medium,24,5.78,30.08,True,Resolved,Security Team,C. Novak,Branch - New York,Email,4
INC102695,2025-04-09 18:51:18,2025-04-09 20:36:54,Hardware,Critical,4,1.7,1.76,False,Resolved,App Support,G. Petrov,Remote,Email,2
INC100346,2025-04-09 19:12:06,,Email,Medium,24,6.41,23.08,False,Reopened,Desktop Support,E. Zhou,Branch - London,Chat,
INC102911,2025-04-09 21:24:51,2025-04-10 00:15:51,Network,High,8,1.24,2.85,False,Resolved,Security Team,I. Rossi,Remote,Phone,5
INC102475,2025-04-09 21:58:30,2025-04-11 08:23:06,Hardware,Low,48,12.18,34.41,False,Resolved,App Support,E. Zhou,Remote,Email,3
INC102218,2025-04-09 23:27:26,2025-04-12 14:23:14,Access Management,Low,48,4.1,62.93,True,Closed,Security Team,H. Osei,Remote,Email,3
INC100092,2025-04-10 08:49:37,2025-04-10 09:59:13,Network,Critical,4,1.16,1.16,False,Closed,App Support,L. Fernandes,HQ - Dubai,Email,5
INC100576,2025-04-10 16:04:34,2025-04-11 03:51:58,Hardware,Low,48,11.79,11.79,False,Resolved,Security Team,H. Osei,Remote,Email,4
INC101610,2025-04-11 03:33:51,2025-04-12 04:12:15,Access Management,Medium,24,1.95,24.64,True,Closed,Systems Admin,D. Ahmed,Remote,Email,2
INC100281,2025-04-11 05:02:24,2025-04-11 19:09:00,Software,Medium,24,8.29,14.11,False,Resolved,App Support,I. Rossi,Branch - New York,Email,5
INC101939,2025-04-11 08:22:58,2025-04-12 00:49:58,Software,Low,48,16.45,16.45,False,Resolved,Network Ops,H. Osei,Remote,Phone,3
INC102295,2025-04-11 09:29:23,2025-04-11 10:56:23,Software,High,8,1.45,1.45,False,Resolved,Network Ops,H. Osei,HQ - Dubai,Self-Service Portal,4
INC102089,2025-04-11 10:15:24,2025-04-12 00:13:00,Email,High,8,1.35,13.96,True,Resolved,Security Team,G. Petrov,HQ - Dubai,Phone,4
INC100871,2025-04-11 14:54:30,2025-04-11 18:04:06,Printer,Medium,24,3.16,3.16,False,Resolved,Service Desk L1,D. Ahmed,HQ - Dubai,Email,5
INC101055,2025-04-11 17:53:54,2025-04-13 02:28:42,Application Support,Low,48,3.88,32.58,False,Resolved,Security Team,B. Silva,HQ - Dubai,Email,3
INC102745,2025-04-11 18:00:13,2025-04-12 15:56:37,Network,Low,48,0.63,21.94,False,Resolved,App Support,C. Novak,Branch - New York,Email,4
INC102645,2025-04-11 18:19:16,2025-04-12 17:27:40,Security Incident,Low,48,6.62,23.14,False,Resolved,Desktop Support,F. Torres,HQ - Dubai,Email,4
INC101671,2025-04-12 02:45:47,,Access Management,Medium,24,10.22,10.22,False,Reopened,Network Ops,I. Rossi,Branch - New York,Email,
INC102466,2025-04-12 07:22:47,2025-04-12 15:44:59,Access Management,Medium,24,8.37,8.37,False,Resolved,Service Desk L1,A. Khan,Branch - Singapore,Walk-in,4
INC101328,2025-04-12 11:25:00,2025-04-14 02:37:36,Security Incident,Medium,24,1.99,39.21,True,Reopened,Security Team,J. Kim,HQ - Dubai,Email,
INC101319,2025-04-12 13:22:13,2025-04-12 23:46:13,Hardware,Critical,4,1.82,10.4,True,Closed,App Support,E. Zhou,HQ - Dubai,Email,2
INC101706,2025-04-12 17:48:49,2025-04-13 08:33:49,Access Management,Medium,24,0.4,14.75,False,Resolved,Network Ops,E. Zhou,Branch - London,Email,4
INC101325,2025-04-12 18:08:09,2025-04-13 10:06:57,Printer,Medium,24,7.31,15.98,False,Resolved,App Support,J. Kim,Remote,Email,4
INC102840,2025-04-12 18:36:20,,Software,Medium,24,3.16,19.78,False,Reopened,Security Team,L. Fernandes,Branch - Singapore,Self-Service Portal,
INC102232,2025-04-13 03:07:11,2025-04-14 12:46:47,Hardware,Low,48,2.64,33.66,False,Resolved,Network Ops,D. Ahmed,HQ - Dubai,Email,2
INC100526,2025-04-13 06:53:10,2025-04-14 14:56:10,Security Incident,Low,48,17.79,32.05,False,Resolved,Desktop Support,F. Torres,Remote,Self-Service Portal,5
INC100551,2025-04-13 10:17:31,2025-04-13 17:03:43,Application Support,High,8,2.27,6.77,False,Resolved,Desktop Support,B. Silva,Remote,Email,5
INC101543,2025-04-13 12:14:44,2025-04-13 16:16:32,Access Management,Medium,24,4.03,4.03,False,Resolved,Desktop Support,I. Rossi,HQ - Dubai,Phone,5
INC102199,2025-04-13 12:51:00,2025-04-13 22:02:24,Application Support,Low,48,9.19,9.19,False,Resolved,Network Ops,C. Novak,HQ - Dubai,Walk-in,3
INC101673,2025-04-13 13:22:15,2025-04-15 01:36:39,Email,Low,48,5.16,36.24,False,Resolved,Systems Admin,D. Ahmed,Branch - Singapore,Self-Service Portal,3
INC102728,2025-04-13 20:09:26,2025-04-15 17:55:38,Application Support,Low,48,4.45,45.77,False,Resolved,Systems Admin,D. Ahmed,HQ - Dubai,Phone,4
INC101517,2025-04-13 20:42:04,2025-04-16 20:45:40,Access Management,Medium,24,10.64,72.06,True,Resolved,Desktop Support,L. Fernandes,HQ - Dubai,Phone,5
INC102957,2025-04-13 21:23:02,2025-04-17 15:13:26,Software,Low,48,3.84,89.84,True,Resolved,Security Team,D. Ahmed,HQ - Dubai,Chat,3
INC102963,2025-04-14 00:08:11,2025-04-14 03:54:59,Security Incident,Medium,24,3.78,3.78,False,Resolved,Systems Admin,F. Torres,Branch - Singapore,Chat,5
INC102776,2025-04-14 02:33:05,2025-04-15 10:06:05,Hardware,Low,48,9.31,31.55,False,Closed,Service Desk L1,C. Novak,HQ - Dubai,Walk-in,3
INC101375,2025-04-14 03:14:12,2025-04-14 15:29:48,Network,Low,48,2.45,12.26,False,Resolved,App Support,H. Osei,Remote,Walk-in,4
INC101289,2025-04-14 04:02:22,2025-04-14 11:05:58,Hardware,High,8,1.36,7.06,False,Reopened,Systems Admin,F. Torres,Branch - London,Self-Service Portal,
INC101495,2025-04-14 08:37:44,2025-04-15 10:44:56,Network,Low,48,17.12,26.12,False,Resolved,Network Ops,J. Kim,Branch - New York,Walk-in,4
INC101020,2025-04-14 09:54:05,2025-04-15 20:52:53,Application Support,Medium,24,3.88,34.98,True,Resolved,Security Team,E. Zhou,HQ - Dubai,Self-Service Portal,3
INC102855,2025-04-14 10:38:12,2025-04-15 12:07:36,Software,Low,48,6.22,25.49,False,Closed,Desktop Support,J. Kim,Branch - Singapore,Self-Service Portal,5
INC101795,2025-04-14 17:07:00,2025-04-15 22:59:48,Email,Low,48,21.21,29.88,False,Reopened,Network Ops,K. Meyer,HQ - Dubai,Self-Service Portal,
INC102427,2025-04-14 17:27:29,2025-04-16 19:23:53,Hardware,Low,48,20.21,49.94,True,Resolved,Systems Admin,C. Novak,HQ - Dubai,Chat,2
INC101621,2025-04-14 21:36:13,2025-04-15 03:59:01,Network,Critical,4,0.79,6.38,True,Resolved,Systems Admin,F. Torres,Remote,Phone,3
INC102505,2025-04-14 23:20:12,2025-04-16 04:38:48,Security Incident,Medium,24,11.59,29.31,True,Resolved,App Support,E. Zhou,Branch - London,Chat,3
INC102227,2025-04-15 00:58:58,2025-04-15 04:50:34,Application Support,High,8,2.52,3.86,False,Resolved,App Support,I. Rossi,HQ - Dubai,Phone,5
INC101682,2025-04-15 03:15:54,2025-04-15 09:41:06,Network,Critical,4,0.19,6.42,True,Resolved,App Support,H. Osei,HQ - Dubai,Email,4
INC102385,2025-04-15 03:36:44,2025-04-15 15:15:44,Software,Medium,24,8.38,11.65,False,Resolved,Desktop Support,E. Zhou,Branch - New York,Chat,4
INC101875,2025-04-15 05:17:24,2025-04-18 12:28:48,Network,Low,48,1.46,79.19,True,Resolved,App Support,F. Torres,Branch - London,Phone,3
INC102547,2025-04-15 08:04:13,2025-04-15 10:10:13,Hardware,High,8,2.1,2.1,False,Resolved,Service Desk L1,K. Meyer,Branch - New York,Walk-in,5
INC101194,2025-04-15 09:14:33,2025-04-17 03:27:09,Hardware,Low,48,16.08,42.21,False,Resolved,Systems Admin,I. Rossi,HQ - Dubai,Email,5
INC102426,2025-04-15 13:53:36,2025-04-15 18:05:36,Hardware,High,8,0.61,4.2,False,Resolved,Systems Admin,K. Meyer,HQ - Dubai,Email,4
INC101925,2025-04-15 18:39:48,,Printer,Low,48,19.24,80.69,True,Reopened,App Support,B. Silva,HQ - Dubai,Self-Service Portal,
INC101265,2025-04-15 19:50:14,2025-04-15 21:57:26,Software,Critical,4,1.03,2.12,False,Resolved,Service Desk L1,I. Rossi,HQ - Dubai,Phone,4
INC101845,2025-04-15 22:53:46,,Application Support,Critical,4,1.44,5.68,True,Reopened,Security Team,B. Silva,Remote,Self-Service Portal,
INC100477,2025-04-16 01:49:12,2025-04-16 19:56:24,Printer,Low,48,18.12,18.12,False,Resolved,Systems Admin,A. Khan,HQ - Dubai,Phone,4
INC101961,2025-04-16 03:36:06,2025-04-16 06:43:18,Software,Low,48,3.12,3.12,False,Resolved,Service Desk L1,B. Silva,Remote,Phone,5
INC102554,2025-04-16 10:18:16,2025-04-16 12:59:04,Application Support,High,8,2.32,2.68,False,Resolved,Service Desk L1,I. Rossi,HQ - Dubai,Phone,4
INC102446,2025-04-16 10:26:49,2025-04-16 16:23:13,Printer,High,8,1.5,5.94,False,Reopened,Systems Admin,K. Meyer,HQ - Dubai,Email,
INC100332,2025-04-16 16:49:42,2025-04-17 21:52:06,Network,Low,48,5.29,29.04,False,Reopened,Systems Admin,C. Novak,HQ - Dubai,Email,
INC100856,2025-04-16 18:14:42,2025-04-16 23:49:30,Access Management,High,8,3.13,5.58,False,Resolved,Service Desk L1,F. Torres,Remote,Email,4
INC102252,2025-04-17 00:50:08,2025-04-21 19:09:56,Email,Low,48,5.31,114.33,True,Resolved,Systems Admin,J. Kim,Branch - New York,Email,3
INC102389,2025-04-17 02:25:21,2025-04-17 05:55:57,Software,High,8,2.93,3.51,False,Resolved,Desktop Support,I. Rossi,HQ - Dubai,Self-Service Portal,4
INC101760,2025-04-17 02:55:24,2025-04-19 11:21:48,Printer,Low,48,12.86,56.44,True,Resolved,Systems Admin,L. Fernandes,Remote,Self-Service Portal,3
INC100939,2025-04-17 05:57:55,2025-04-17 18:57:55,Hardware,Medium,24,3.68,13.0,False,Resolved,Network Ops,H. Osei,Branch - London,Chat,4
INC100023,2025-04-17 06:05:51,2025-04-17 21:09:27,Hardware,Medium,24,5.15,15.06,False,Resolved,Systems Admin,F. Torres,Branch - London,Self-Service Portal,4
INC100509,2025-04-17 07:34:47,2025-04-17 13:37:11,Access Management,Low,48,6.04,6.04,False,Resolved,Service Desk L1,J. Kim,Branch - Singapore,Phone,5
INC101244,2025-04-17 09:25:00,2025-04-17 11:28:00,Access Management,High,8,0.96,2.05,False,Resolved,Security Team,K. Meyer,Branch - Singapore,Email,5
